number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.001589825119236884,0.0,0.0136986301369863,0.5,390
0.015898251192368842,0.0,0.0,0.5,95
0.0,0.0,0.08493150684931507,0.0,52
0.07313195548489666,0.0,0.052054794520547946,0.5,162
0.07313195548489666,0.0,0.4767123287671233,0.0,45
0.0,0.003067484662576687,0.4904109589041096,0.0,79
0.011128775834658189,0.0,0.0,0.0,60
0.26073131955484896,0.0,0.07397260273972603,0.0,76
0.44515103338632755,0.0,0.673972602739726,0.0,99
0.004769475357710652,0.0,0.0,0.0,45
0.020667726550079493,0.0,0.7890410958904109,0.5,144
0.006359300476947536,0.05828220858895705,0.7452054794520548,0.5,130
0.001589825119236884,0.0,0.0,0.5,89
0.012718600953895072,0.0,0.0,0.5,125
0.05405405405405406,0.006134969325153375,0.2054794520547945,1.0,40
0.001589825119236884,0.003067484662576687,0.4246575342465753,0.5,120
0.001589825119236884,0.0,0.14246575342465753,0.0,160
0.015898251192368842,0.0,0.2410958904109589,0.0,85
0.0,0.0,0.0,0.5,85
0.0,0.0,0.0,0.0,80
0.0906200317965024,0.0,0.1315068493150685,0.0,65
0.009538950715421305,0.0,0.3698630136986301,0.5,220
0.017488076311605726,0.009202453987730062,0.9506849315068493,0.0,75
0.007949125596184421,0.003067484662576687,0.0,0.0,65
0.001589825119236884,0.0,0.0,0.5,350
0.0,0.05214723926380368,0.4,0.5,499
0.007949125596184421,0.0,0.0,0.5,142
0.003179650238473768,0.0,0.0,0.5,116
0.01907790143084261,0.003067484662576687,0.052054794520547946,0.0,60
0.003179650238473768,0.003067484662576687,0.0,0.0,85
0.0,0.0,0.0,0.5,150
0.001589825119236884,0.0,0.0,0.0,69
0.0,0.0,0.0,0.5,70
0.0,0.0,0.0,0.0,100
0.006359300476947536,0.09815950920245399,0.8191780821917808,0.5,190
0.007949125596184421,0.0,0.0,0.5,99
0.022257551669316377,0.0,0.7452054794520548,0.0,50
0.001589825119236884,0.0,0.0,0.0,100
0.1414944356120827,0.006134969325153375,0.9753424657534246,0.0,84
0.003179650238473768,0.0,0.0,0.0,85
0.014308426073131956,0.0,0.0,0.5,100
0.020667726550079493,0.0,0.4383561643835616,0.5,150
0.004769475357710652,0.0,0.0,0.5,80
0.04292527821939587,0.024539877300613498,0.9945205479452055,0.0,50
0.007949125596184421,0.006134969325153375,0.010958904109589041,0.0,65
0.006359300476947536,0.0,0.0,0.5,160
0.020667726550079493,0.0,0.0,0.5,149
0.08585055643879173,0.0,0.9342465753424658,0.0,125
0.003179650238473768,0.0,0.8246575342465754,0.5,890
0.0,0.0,0.6958904109589041,0.5,69
0.0985691573926868,0.003067484662576687,0.7068493150684931,0.0,79
0.0,0.0,0.008219178082191782,0.5,115
0.006359300476947536,0.0,0.0136986301369863,0.5,180
0.003179650238473768,0.0,0.0,0.0,70
0.033386327503974564,0.012269938650306749,0.3424657534246575,0.0,57
0.0906200317965024,0.0,0.2547945205479452,0.5,199
0.007949125596184421,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,65
0.0,0.0,0.0,0.5,250
0.001589825119236884,0.0,0.0,0.0,102
0.017488076311605726,0.0,0.9095890410958904,0.0,75
0.007949125596184421,0.0,0.8767123287671232,0.5,550
0.001589825119236884,0.0,0.9945205479452055,0.5,500
0.1494435612082671,0.0,0.5123287671232877,0.5,190
0.006359300476947536,0.009202453987730062,0.8246575342465754,0.5,110
0.001589825119236884,0.018404907975460124,0.9287671232876712,0.0,100
0.06518282988871224,0.0,0.008219178082191782,0.0,52
0.1399046104928458,0.0,0.6109589041095891,0.5,250
0.06518282988871224,0.0,0.663013698630137,0.0,175
0.12400635930047696,0.012269938650306749,1.0,0.5,150
0.0,0.0,0.0,0.0,99
0.0,0.003067484662576687,0.0,0.5,125
0.001589825119236884,0.0,0.0,0.0,70
0.0,0.0,0.0,0.0,49
0.007949125596184421,0.0,0.0,0.5,200
0.01907790143084261,0.0,0.0,0.0,49
0.007949125596184421,0.003067484662576687,1.0,0.0,75
0.001589825119236884,0.3680981595092025,0.9616438356164384,0.5,239
0.0,0.0,0.0958904109589041,0.0,55
0.007949125596184421,0.003067484662576687,0.0,0.0,55
0.1414944356120827,0.0,0.18082191780821918,0.0,55
0.009538950715421305,0.0,0.0,0.5,110
0.0,0.009202453987730062,0.4849315068493151,0.5,2000
0.046104928457869634,0.0,0.0410958904109589,0.0,59
0.0492845786963434,0.0,0.46301369863013697,0.5,115
0.003179650238473768,0.0,0.0,0.5,160
0.003179650238473768,0.0,0.0,0.0,37
0.020667726550079493,0.0,0.0,0.5,145
0.001589825119236884,0.006134969325153375,0.0,0.0,80
0.0,0.0,0.0,0.5,82
0.009538950715421305,0.0,0.0,0.0,50
0.006359300476947536,0.0,0.0,0.5,200
0.08426073131955486,0.0,0.0,0.5,160
0.0699523052464229,0.0,0.17534246575342466,0.5,169
0.0492845786963434,0.0,0.0,0.5,210
0.004769475357710652,0.0,0.4328767123287671,0.5,525
0.009538950715421305,0.0,0.016438356164383564,0.0,50
0.01907790143084261,0.0,0.0,0.5,120
0.001589825119236884,0.02147239263803681,0.0,0.0,84
0.009538950715421305,0.0,0.0027397260273972603,0.5,113
0.009538950715421305,0.0,0.0,0.5,200
0.007949125596184421,0.0,0.0,0.5,150
0.001589825119236884,0.0,0.019178082191780823,0.5,350
0.0,0.0,0.005479452054794521,0.5,800
0.0,0.003067484662576687,0.4904109589041096,0.0,159
0.003179650238473768,0.0,0.0,0.5,75
0.001589825119236884,0.0,0.0136986301369863,0.5,140
0.004769475357710652,0.0,0.0,0.0,55
0.0,0.0,0.473972602739726,0.0,80
0.022257551669316377,0.0,0.0,0.0,54
0.02384737678855326,0.0,0.0,0.5,350
0.007949125596184421,0.003067484662576687,0.08493150684931507,0.0,70
0.001589825119236884,0.015337423312883437,0.8575342465753425,1.0,25
0.1812400635930048,0.0,0.8602739726027397,0.5,155
0.030206677265500796,0.006134969325153375,0.10136986301369863,0.0,115
0.007949125596184421,0.0,0.0,0.0,90
0.055643879173290944,0.003067484662576687,1.0,0.0,50
0.1891891891891892,0.0,0.0,0.5,220
0.006359300476947536,0.0,0.07945205479452055,0.5,190
0.1796502384737679,0.006134969325153375,0.7890410958904109,0.0,49
0.006359300476947536,0.0,0.0,0.0,57
0.003179650238473768,0.003067484662576687,0.0,0.0,49
0.015898251192368842,0.0,0.0,0.5,900
0.007949125596184421,0.0,0.9917808219178083,0.5,1500
0.08267090620031797,0.0,0.19726027397260273,0.5,150
0.10015898251192369,0.009202453987730062,0.07945205479452055,0.0,69
0.012718600953895072,0.0,0.0,0.5,110
0.006359300476947536,0.0,0.12876712328767123,0.5,115
0.0,0.003067484662576687,0.0,0.0,750
0.011128775834658189,0.009202453987730062,0.008219178082191782,0.0,95
0.11287758346581876,0.003067484662576687,0.0958904109589041,0.0,80
0.02384737678855326,0.0,0.010958904109589041,0.5,198
0.0397456279809221,0.0,0.9835616438356164,0.0,95
0.015898251192368842,0.0,0.0,0.5,136
0.0,0.0,0.0,0.0,180
0.0794912559618442,0.003067484662576687,0.9643835616438357,0.5,130
0.009538950715421305,0.0,0.005479452054794521,0.5,195
0.001589825119236884,0.0,0.0,0.0,60
0.007949125596184421,0.0,0.9260273972602739,0.5,185
0.02384737678855326,0.0,0.0,0.5,80
0.001589825119236884,0.0,0.0,0.0,80
0.0,0.0,0.0,0.5,175
0.014308426073131956,0.1411042944785276,0.9232876712328767,0.0,62
0.03497615262321145,0.0,0.12876712328767123,0.5,250
0.0,0.02147239263803681,0.0,0.5,275
0.05882352941176471,0.0,0.0,0.5,94
0.009538950715421305,0.0,0.10684931506849316,0.5,136
0.006359300476947536,0.003067484662576687,0.0,0.0,95
0.09697933227344993,0.006134969325153375,0.11506849315068493,0.0,69
0.0,0.0,0.0,0.0,42
0.004769475357710652,0.0,0.0,0.5,320
0.044515103338632754,0.0,0.0,0.0,62
0.0,0.0,0.0,0.5,90
0.0,0.0,0.0,0.5,190
0.004769475357710652,0.003067484662576687,0.0,0.0,155
0.10651828298887123,0.0,0.021917808219178082,0.0,49
0.001589825119236884,0.0,0.0,0.0,60
0.022257551669316377,0.0,0.0,0.0,60
0.004769475357710652,0.003067484662576687,0.0,0.5,120
0.08267090620031797,0.0,0.8602739726027397,0.5,139
0.046104928457869634,0.0,0.1780821917808219,0.5,350
0.1812400635930048,0.0,0.4301369863013699,0.5,290
0.003179650238473768,0.0,0.0,0.0,45
0.004769475357710652,0.09202453987730062,0.9287671232876712,0.5,125
0.0,0.0,0.0,0.5,80
0.011128775834658189,0.0,0.010958904109589041,0.5,149
0.0,0.006134969325153375,0.23013698630136986,1.0,37
0.004769475357710652,0.0,0.7342465753424657,0.5,149
0.12877583465818762,0.0,0.016438356164383564,0.0,112
0.0,0.0,0.0,0.5,175
0.001589825119236884,0.027607361963190184,0.7698630136986302,1.0,40
0.011128775834658189,0.0,0.0027397260273972603,0.5,221
0.0,0.0,0.9835616438356164,0.5,300
0.0,0.003067484662576687,0.24657534246575344,0.0,75
0.006359300476947536,0.0,0.0,0.5,195
0.017488076311605726,0.0,0.016438356164383564,0.5,120
0.0,0.0,0.0,0.5,260
0.001589825119236884,0.0,0.0,0.0,150
0.009538950715421305,0.09815950920245399,0.8931506849315068,0.5,287
0.05087440381558029,0.006134969325153375,0.2136986301369863,0.5,172
0.001589825119236884,0.003067484662576687,0.0,0.0,47
0.08744038155802862,0.0,0.0,0.0,89
0.004769475357710652,0.0,0.1178082191780822,0.5,160
0.0,0.0736196319018405,0.8356164383561644,0.0,48
0.004769475357710652,0.0,0.9972602739726028,0.0,205
0.001589825119236884,0.0,0.0,0.5,300
0.0,0.0,0.0,0.5,115
0.001589825119236884,0.0,1.0,0.5,700
0.003179650238473768,0.0,0.0,0.5,130
0.011128775834658189,0.0,0.3589041095890411,0.0,42
0.08108108108108109,0.006134969325153375,0.7561643835616438,0.0,80
0.0,0.0,0.0,0.5,78
0.001589825119236884,0.003067484662576687,0.3041095890410959,0.5,100
0.0,0.0,0.0,0.0,120
0.028616852146263912,0.003067484662576687,0.0136986301369863,0.0,55
0.05882352941176471,0.0,0.6273972602739726,0.5,225
0.0,0.0,0.1178082191780822,0.0,100
0.001589825119236884,0.7085889570552147,0.5972602739726027,0.5,244
0.09220985691573927,0.006134969325153375,0.35342465753424657,0.0,75
0.2273449920508744,0.0,0.7726027397260274,0.5,99
0.001589825119236884,0.0,0.16164383561643836,0.0,70
0.017488076311605726,0.0,0.7095890410958904,0.5,200
0.17011128775834658,0.0,0.27123287671232876,0.5,150
0.07790143084260732,0.009202453987730062,0.06575342465753425,0.0,89
0.01907790143084261,0.0,0.9945205479452055,0.5,225
0.006359300476947536,0.003067484662576687,0.0,0.0,120
0.01907790143084261,0.0,0.008219178082191782,0.5,150
0.020667726550079493,0.003067484662576687,0.0,0.5,105
0.004769475357710652,0.0,0.0,0.5,250
0.10015898251192369,0.0,0.8849315068493151,0.5,275
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,100
0.07313195548489666,0.0,0.6246575342465753,0.5,200
0.0397456279809221,0.0,0.0,0.5,160
0.01907790143084261,0.0,0.008219178082191782,0.0,90
0.006359300476947536,0.012269938650306749,0.8356164383561644,0.5,120
0.03815580286168522,0.003067484662576687,0.4301369863013699,0.5,200
0.02702702702702703,0.0,0.32602739726027397,0.0,45
0.0,0.0,0.7397260273972602,0.0,999
0.0,0.006134969325153375,0.7671232876712328,0.0,125
0.001589825119236884,0.0,0.0,0.0,60
0.02384737678855326,0.0,0.0547945205479452,0.5,120
0.0,0.0,0.18082191780821918,0.0,41
0.0,0.14723926380368096,0.9972602739726028,0.5,285
0.001589825119236884,0.018404907975460124,1.0,1.0,30
0.0,0.0,0.0,0.5,125
0.028616852146263912,0.0,0.3506849315068493,0.0,70
0.0,0.006134969325153375,0.8054794520547945,0.5,300
0.02702702702702703,0.006134969325153375,0.18356164383561643,0.0,85
0.0,0.0,0.030136986301369864,0.5,349
0.004769475357710652,0.006134969325153375,0.9972602739726028,0.0,125
0.0,0.0,0.8493150684931506,0.5,300
0.07790143084260732,0.0,0.5917808219178082,0.0,99
0.001589825119236884,0.0,0.024657534246575342,0.5,250
0.004769475357710652,0.1411042944785276,0.9534246575342465,0.0,75
0.004769475357710652,0.0,0.5835616438356165,0.5,100
0.16375198728139906,0.0,0.2,0.5,75
0.009538950715421305,0.0,0.0,0.5,95
0.011128775834658189,0.0,0.28493150684931506,0.0,65
0.12082670906200318,0.006134969325153375,0.7698630136986302,0.0,110
0.01907790143084261,0.0,0.0,0.5,158
0.055643879173290944,0.0,0.8931506849315068,0.5,99
0.10810810810810811,0.0,0.8191780821917808,0.5,110
0.10015898251192369,0.015337423312883437,0.9753424657534246,0.0,120
0.0,0.006134969325153375,0.9972602739726028,0.0,150
0.003179650238473768,0.0,0.0,0.5,175
0.3275039745627981,0.003067484662576687,0.0,0.0,65
0.0,0.003067484662576687,0.9780821917808219,0.0,100
0.003179650238473768,0.0,0.03287671232876713,0.5,198
0.041335453100158986,0.009202453987730062,0.8904109589041096,0.0,59
0.004769475357710652,0.0,0.0,0.0,90
0.01907790143084261,0.012269938650306749,0.7863013698630137,0.0,100
0.29093799682034976,0.0,0.0027397260273972603,0.5,100
0.020667726550079493,0.0,0.1780821917808219,0.0,50
0.05246422893481718,0.0,0.12876712328767123,0.0,48
0.001589825119236884,0.0,0.0,0.0,60
0.0,0.05828220858895705,0.9863013698630138,0.0,159
0.0,0.003067484662576687,1.0,0.5,155
0.1796502384737679,0.0,0.9123287671232877,0.0,85
0.003179650238473768,0.0,0.0,0.5,75
0.001589825119236884,0.0,0.0,0.0,78
0.0,0.0,0.0,0.5,225
0.003179650238473768,0.0,0.005479452054794521,0.5,180
0.006359300476947536,0.0,0.0,0.0,50
0.0,0.7085889570552147,0.4273972602739726,0.5,481
0.3179650238473768,0.0,0.5534246575342466,0.0,70
0.001589825119236884,0.0,0.24657534246575344,0.5,180
0.004769475357710652,0.0,0.0958904109589041,0.0,65
0.21303656597774245,0.003067484662576687,0.4821917808219178,0.0,99
0.009538950715421305,0.0,0.0,0.0,75
0.009538950715421305,0.0,0.0027397260273972603,0.5,260
0.04292527821939587,0.0,0.03561643835616438,0.5,114
0.001589825119236884,0.0,0.25753424657534246,0.5,60
0.001589825119236884,0.0,0.0,0.5,100
0.007949125596184421,0.003067484662576687,0.9232876712328767,0.0,36
0.001589825119236884,0.0,0.0,0.5,230
0.001589825119236884,0.0,0.0,0.5,250
0.015898251192368842,0.0,0.0,0.5,175
0.011128775834658189,0.006134969325153375,0.936986301369863,0.0,59
0.001589825119236884,0.024539877300613498,0.8191780821917808,0.0,100
0.003179650238473768,0.003067484662576687,0.0,0.0,39
0.007949125596184421,0.003067484662576687,0.0,0.0,55
0.0,0.042944785276073615,0.8684931506849315,0.5,136
0.003179650238473768,0.02147239263803681,0.7726027397260274,0.0,90
0.06200317965023848,0.0,0.052054794520547946,0.5,200
0.007949125596184421,0.0,0.0,0.5,140
0.001589825119236884,0.0,0.12328767123287672,0.0,125
0.012718600953895072,0.003067484662576687,0.14246575342465753,0.0,50
0.0,0.024539877300613498,0.547945205479452,0.5,170
0.011128775834658189,0.049079754601226995,0.6410958904109589,0.5,153
0.014308426073131956,0.0,0.1863013698630137,0.5,135
0.001589825119236884,0.0,0.3424657534246575,0.5,86
0.015898251192368842,0.0,0.0,0.0,95
0.001589825119236884,0.0,0.684931506849315,0.0,40
0.006359300476947536,0.0,0.1780821917808219,0.5,325
0.0492845786963434,0.009202453987730062,0.25753424657534246,0.0,68
0.03656597774244833,0.0,0.038356164383561646,0.5,150
0.10810810810810811,0.0,0.8191780821917808,0.0,90
0.05087440381558029,0.0,0.0136986301369863,0.0,90
0.006359300476947536,0.0,0.0,0.5,239
0.006359300476947536,0.006134969325153375,1.0,0.0,100
0.001589825119236884,0.0,0.0,0.5,75
0.031796502384737683,0.0,0.18356164383561643,0.0,115
0.06518282988871224,0.006134969325153375,0.3972602739726027,1.0,30
0.001589825119236884,0.003067484662576687,0.24383561643835616,0.0,69
0.014308426073131956,0.0,0.39452054794520547,0.0,65
0.0,1.0,0.936986301369863,0.5,165
0.02702702702702703,0.0,0.024657534246575342,0.5,107
0.001589825119236884,0.0,0.0,0.5,150
0.0,0.14723926380368096,0.9534246575342465,0.5,225
0.05405405405405406,0.012269938650306749,0.3643835616438356,0.5,172
0.21780604133545312,0.0,0.8684931506849315,0.5,199
0.0,0.003067484662576687,0.0,0.5,154
0.0,0.0,0.9753424657534246,0.0,375
0.009538950715421305,0.0,0.0,0.5,117
0.0,0.0,0.0,0.5,123
0.004769475357710652,0.0,0.0,0.0,50
0.0,0.0,0.016438356164383564,0.5,285
0.0,0.0,0.0,0.0,100
0.001589825119236884,0.006134969325153375,0.4575342465753425,1.0,25
0.046104928457869634,0.0,0.016438356164383564,0.5,299
0.009538950715421305,0.006134969325153375,0.16712328767123288,0.0,175
0.011128775834658189,0.006134969325153375,0.38082191780821917,0.0,33
0.0,0.0,0.06301369863013699,0.5,1250
0.04292527821939587,0.003067484662576687,0.5808219178082192,0.5,47
0.0,0.0,0.0,0.5,100
